steps_back,steps_forward,steps_back_spacing,steps_forward_spacing,add_downstream_data,add_upstream_data,max_depth,num_leaves,min_child_samples,n_estimators,learning_rate,reg_alpha,reg_lambda,colsample_bytree,train_time [s],prediction_time [s],MAPE,MAE,MSE
10,15,3,5,True,True,11,1880,150,500,0.03,35,40,0.6000000000000001,35.93613600000026,0.8507988000005753,0.058989606022697316,5.951106209105869,103.22967625423367
10,15,3,5,True,True,11,1880,150,500,0.03,35,40,0.6000000000000001,36.08589599999914,0.8978742000003876,0.058989606022697316,5.951106209105869,103.22967625423367
10,15,3,5,True,True,11,1780,150,500,0.03,35,40,0.6000000000000001,36.23462930000005,0.8804620999994768,0.058989606022697316,5.951106209105869,103.22967625423367
10,15,3,5,True,True,11,1620,150,500,0.02,45,50,0.6000000000000001,34.830596499999956,0.8317057999993267,0.05885167921518728,5.95731282557795,102.38957820581784
10,15,3,5,True,True,11,1620,200,500,0.02,45,50,0.6000000000000001,32.168559199999436,0.8428646000002118,0.058874307369255995,5.961226835335203,102.37513601920416
10,15,3,5,True,True,9,1560,200,500,0.01,45,50,0.7,23.417431299999862,0.7300972000007278,0.06017098882896317,6.130818763014679,105.37946940075685
10,15,3,3,True,True,11,1380,250,500,0.02,45,50,0.6000000000000001,47.20069159999957,1.229199499999595,0.05964261311285559,6.055762489675859,106.03200976560875
15,15,5,3,True,True,12,1220,200,500,0.02,50,50,0.7,51.6514631,1.3895908000004056,0.05960829630365951,6.046679026498782,106.48496971043592
10,15,3,5,True,True,11,1760,150,500,0.03,40,45,0.6000000000000001,36.42793320000055,0.8780276000002232,0.05892941444510826,5.946340531212434,102.77331041672137
10,15,3,5,True,True,11,1640,100,500,0.02,45,45,0.5,39.822958799999924,0.9327564999998685,0.05914222373891498,5.973018394143181,102.5295102958675
10,15,3,5,True,True,11,1640,100,500,0.01,45,45,0.5,38.36241890000019,0.8298901999996815,0.059874185060932464,6.065214725688862,102.97380451475306
10,15,3,5,True,True,11,1680,100,500,0.01,45,45,0.5,39.035206500000186,0.8473870999996507,0.059874185060932464,6.065214725688862,102.97380451475306
10,15,3,5,True,True,11,1480,100,500,0.02,50,50,0.6000000000000001,39.54903469999999,0.9211639999994077,0.05923642265469511,5.987736822750679,102.8534069667248
10,15,3,5,True,True,4,1440,100,500,0.02,50,50,0.6000000000000001,11.843924400000105,0.5144296000003123,0.06174606708034143,6.296308344886611,109.18113377959928
10,15,3,5,True,True,10,1540,150,500,0.02,40,50,0.7,29.875993899999685,0.794100000000526,0.05919361598990704,5.994981216702926,103.53209745605474
10,15,3,5,True,True,11,1740,200,500,0.02,50,45,0.6000000000000001,32.82472569999982,0.9073453000000882,0.05892207135962191,5.96698606801797,102.42703481018766
10,15,3,5,True,True,11,1720,200,500,0.02,50,45,0.6000000000000001,31.768260900000314,0.7887494000001425,0.05892207135962191,5.96698606801797,102.42703481018766
10,15,3,5,True,True,8,1600,200,500,0.01,50,45,0.7,21.30680570000004,0.706867500000044,0.0603852717342929,6.154993869958092,106.04868133081061
